num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,2.28883619599495525,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,1.86128615564676192,547.23921977502516256,0.00039374665811448,0.00012286907139410,0.04346254059280036,0.25000000000000000,1.13788699999999987,0.24624599999999999,0.22653099999999998,0.29227100000000000,0.52228699999999995,132.33161010431638260,0.00000000072076318,
2,3.34239909300603699,1634.61034833043436265,0.00071563003624050,0.00022331312838477,0.07683311986838119,0.25000000000000000,2.27173399999999992,0.28325899999999998,0.25957100000000000,0.33504499999999982,0.53260600000000013,102.19940075521664369,0.00000000056198166,
3,7.08485439418159046,2697.28158476217231510,0.00094885911394595,0.00029609251484864,0.10065911412119725,0.25000000000000000,3.47162399999999982,0.27204099999999998,0.32570999999999994,0.33194600000000030,0.53227099999999972,71.92460259322793092,0.00000000032725630,
4,2.88212587672823162,4755.92819113259065489,0.00132132156938941,0.00041231982773213,0.13893820491066441,0.50000000000000000,4.45514299999999963,0.27572200000000002,0.28575499999999998,0.33193499999999965,0.35941299999999998,53.44107772046312022,0.00000000021590689,
5,2.09635493211436419,5868.95148233568215801,0.00149635541853228,0.00046693933005300,0.15665122694878411,0.50000000000000000,5.58142400000000016,0.29741400000000001,0.34201499999999996,0.36162799999999962,0.41614000000000040,26.41969005054923159,0.00000000008356972,
6,2.06342198392408704,6559.40931882320273871,0.00160252846145194,0.00050007074316288,0.16762973253440056,0.50000000000000000,6.68217499999999998,0.28839799999999999,0.32844300000000004,0.34610399999999952,0.41990399999999983,16.11328264092771079,0.00000000005843093,
7,1.57505082392716389,7424.98673844682798517,0.00173553795242836,0.00054157649897331,0.18130534458057379,1.00000000000000000,7.55042999999999953,0.27188499999999999,0.32395800000000019,0.33314899999999970,0.20445099999999972,10.36137143400298832,0.00000000003672535,
8,0.55681583800378043,7491.00272625544130278,0.00174762782936321,0.00054534915817344,0.18295489910436508,1.00000000000000000,8.48099999999999987,0.29777300000000001,0.33750199999999975,0.36143599999999942,0.22512000000000043,2.70782068021995359,0.00000000000442332,
9,0.27589465802136459,7511.38374090597426402,0.00175188276038772,0.00054667691401099,0.18343240113859996,0.50000000000000000,9.58244399999999885,0.29030000000000000,0.33622800000000019,0.34935199999999966,0.40941500000000097,1.36679689758697465,0.00000000000232987,
10,0.13822349434342041,7522.81894929673489969,0.00175427871673141,0.00054742457478469,0.18369853641042136,0.50000000000000000,10.63477599999999867,0.29439100000000001,0.32693300000000036,0.35469600000000057,0.36440999999999946,0.76976291143931197,0.00000000000127666,
11,0.00529942941153383,7534.51679071015314548,0.00175674167699674,0.00054819314420476,0.18397236789460897,1.00000000000000000,11.49209899999999962,0.28347200000000000,0.31181699999999957,0.34230499999999964,0.19684900000000027,0.40104725468204006,0.00000000000067980,
12,0.00001024599527533,7534.46725994752341649,0.00175673451367922,0.00054819090888377,0.18397280124073839,1.00000000000000000,12.32775599999999905,0.26214999999999999,0.30722699999999925,0.32138600000000039,0.20100900000000088,0.00825644576450504,0.00000000000000491,
13,0.00000000004511769,7534.46734446777736594,0.00175673452885456,0.00054819091361925,0.18397280364547838,1.00000000000000000,13.18340599999999974,0.28845399999999999,0.30055899999999980,0.34575200000000095,0.20319499999999913,0.00000909076593301,0.00000000000000001,
14,0.00000000002255973,7534.46734446773552918,0.00175673452885455,0.00054819091361925,0.18397280364547949,0.50000000000000000,14.26961099999999938,0.29684100000000002,0.34558299999999953,0.36133500000000041,0.37305399999999977,0.00000000002697805,0.00000000000000000,
15,0.00000000001127454,7534.46734446766640758,0.00175673452885454,0.00054819091361924,0.18397280364547905,0.50000000000000000,15.44224700000000006,0.29896299999999998,0.31471100000000085,0.36155100000000040,0.48404799999999959,0.00000000001448404,0.00000000000000000,
16,0.00000000000563549,7534.46734446756363468,0.00175673452885452,0.00054819091361924,0.18397280364547744,0.50000000000000000,16.69639199999999946,0.35824099999999998,0.39811599999999991,0.43167999999999829,0.41765200000000036,0.00000000000987626,0.00000000000000000,
17,0.00000000000281375,7534.46734446759001003,0.00175673452885453,0.00054819091361924,0.18397280364547833,0.50000000000000000,18.06938699999999898,0.45366299999999998,0.36413399999999996,0.53965999999999781,0.46050800000000081,0.00000000000534997,0.00000000000000000,
18,0.00000000000140865,7534.46734446763275628,0.00175673452885453,0.00054819091361924,0.18397280364547905,0.50000000000000000,19.25307399999999802,0.34022799999999997,0.37278500000000037,0.41797400000000096,0.38686300000000173,0.00000000000509649,0.00000000000000000,
19,0.00000000000070166,7534.46734446765003668,0.00175673452885453,0.00054819091361924,0.18397280364547916,0.50000000000000000,20.31292900000000046,0.26668100000000000,0.33043600000000239,0.33268800000000098,0.39074100000000200,0.00000000000614097,0.00000000000000000,
