num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,3.90334670405407103,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,1.66483061118233500,131.11293495333023884,0.04332627801386697,0.00068143648896678,0.06582977529391873,0.50000000000000000,0.08444100000000000,0.01590800000000000,0.01978700000000000,0.02050100000000000,0.03397099999999999,32.38677939571395115,0.00000000000370928,
2,4.12202546490668986,1069.60613064793142257,0.14985980248972547,0.00235699770040641,0.21096263287638733,1.00000000000000000,0.16232600000000000,0.02104200000000000,0.02604899999999999,0.02660100000000000,0.02440300000000001,31.80232115100886858,0.00000000001680429,
3,6.98193759421259230,1386.75886271616241174,0.17999473981646918,0.00283096054301656,0.24113248764831469,1.00000000000000000,0.25802500000000000,0.02048300000000000,0.03456500000000001,0.02589100000000003,0.03379199999999996,16.64419887534641873,0.00000000001361720,
4,2.35755619830314167,1470.23078505104490432,0.18807889547992851,0.00295810829039070,0.25203458835524234,0.50000000000000000,0.39332799999999996,0.01864700000000000,0.04321799999999998,0.02507700000000002,0.06576300000000002,13.92744236265504654,0.00000000001091216,
5,1.72716080430322805,1631.76097705865913667,0.19985939636242120,0.00314339222262846,0.28251830707533032,0.50000000000000000,0.53479900000000002,0.02225200000000000,0.04996000000000000,0.02964800000000001,0.06072699999999998,17.12285520592430288,0.00000000001859050,
6,1.30630179050628925,1684.81940967621903837,0.20281209787162674,0.00318983236569258,0.29010582767153514,0.25000000000000000,0.70751599999999992,0.02161900000000000,0.04772500000000002,0.02850500000000000,0.09565400000000002,13.08206955026355800,0.00000000001329628,
7,1.35886737134904578,1758.20614066686312071,0.20760657785174186,0.00326524003406016,0.30565232895910205,0.25000000000000000,0.88498499999999991,0.01789200000000000,0.04022700000000001,0.02389500000000000,0.11210500000000001,14.83153862169957371,0.00000000001785690,
8,1.64772727022922982,1794.61616363774464844,0.21018825943827810,0.00330584476902946,0.31448982575971923,0.12500000000000000,1.10405899999999990,0.01962600000000000,0.05273000000000005,0.02723599999999993,0.13788999999999996,14.28827295700726019,0.00000000001632562,
9,1.63663805827647302,1809.37595472260409224,0.21124607642181861,0.00332248213379462,0.31816679038036311,0.06250000000000000,1.32017199999999990,0.01936700000000000,0.04488799999999982,0.02520799999999990,0.14487200000000011,12.38322567585280787,0.00000000001285410,
10,1.40992945234053124,1891.64714530012179239,0.21657013949274376,0.00340621909465075,0.33847786476561909,0.25000000000000000,1.52638499999999988,0.02565100000000000,0.06004399999999999,0.03472199999999992,0.11016300000000001,14.48612070763429216,0.00000000001994102,
11,1.16803305030234128,1978.86704717646011886,0.22243784447421441,0.00349850646536804,0.36243147396919984,0.25000000000000000,1.71814499999999981,0.02333000000000000,0.05464200000000008,0.03109200000000012,0.10523199999999999,14.12619577217154188,0.00000000001676497,
12,0.84256102623570239,2069.89158976455200900,0.22884826614186771,0.00359932969400089,0.39005557307589828,0.25000000000000000,1.88243600000000000,0.01925700000000000,0.04723799999999989,0.02615900000000004,0.09009399999999990,13.34149084726882251,0.00000000002103185,
13,0.56287192680888953,2157.86292694353960542,0.23535020082088587,0.00370159224094164,0.41854000638226257,0.25000000000000000,2.03769099999999970,0.01773300000000000,0.04278200000000010,0.02363500000000007,0.08805800000000019,11.98178896704021312,0.00000000001603190,
14,0.64624984432099009,2244.87766112625286041,0.24160365099736267,0.00379994661910501,0.44904372648638868,0.25000000000000000,2.18102200000000002,0.01689000000000000,0.04143700000000017,0.02265499999999987,0.07842200000000021,11.01704933597826574,0.00000000001496683,
15,0.48937162565962566,2322.49442592233617688,0.24746753297171412,0.00389217386149677,0.47957109998169239,0.25000000000000000,2.33049299999999970,0.01770500000000000,0.04105300000000023,0.02375499999999997,0.08385799999999977,9.44895699517157084,0.00000000001738380,
16,0.38426003125062991,2454.32374061580321722,0.25764980354815592,0.00405232079839958,0.53512335607980233,0.50000000000000000,2.45268199999999981,0.01716400000000000,0.04228399999999999,0.02310000000000034,0.05598700000000001,7.73090779007448514,0.00000000001769496,
17,0.30164080495570289,2486.77116518101456677,0.26038771969419255,0.00409538279336355,0.55212987072411068,0.25000000000000000,2.60752600000000001,0.01727300000000000,0.04534599999999989,0.02527999999999997,0.08340399999999981,4.24684231080377828,0.00000000000894424,
18,0.19994234264504307,2545.24359234558596654,0.26539146032015731,0.00417408171697675,0.58086322864116158,0.50000000000000000,2.73401099999999975,0.01735200000000000,0.04212000000000016,0.02328600000000014,0.06025299999999989,3.48894700571084870,0.00000000000694985,
19,0.29875585041946806,2605.51588027705111017,0.27095726692539102,0.00426162082453925,0.61323269407157166,1.00000000000000000,2.84236399999999989,0.01790000000000000,0.05108699999999988,0.02426600000000034,0.03212700000000002,1.82474153664419370,0.00000000000472353,
20,0.14640939449606272,2607.57260914488324488,0.27099087835588248,0.00426214946572961,0.61305732860228379,0.50000000000000000,2.97744099999999978,0.01835500000000000,0.04608299999999987,0.02502300000000002,0.06267699999999987,0.20230120614242031,0.00000000000027602,
21,0.07260041214825375,2608.73405549457856978,0.27103020613417961,0.00426276801374228,0.61309503172710333,0.50000000000000000,3.14272499999999999,0.02275800000000000,0.06559200000000009,0.03079399999999977,0.06804399999999999,0.10505091454083533,0.00000000000013917,
22,0.03617425675135877,2609.32951054508703237,0.27105322067465232,0.00426312998685360,0.61313179760105307,0.50000000000000000,3.31188099999999963,0.02321400000000000,0.05824900000000000,0.03121200000000002,0.07841999999999993,0.05293408634170579,0.00000000000007692,
