num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,2.74984752365668328,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,1.49804517629420086,665.56150167223631797,0.02517062970871370,0.00012302087993739,0.04728707097461321,0.50000000000000000,0.97699599999999998,0.27104800000000001,0.26175499999999996,0.32121199999999994,0.28805499999999995,72.96911684663513142,0.00000000000293296,
2,0.78438799460106523,1885.31961105796244738,0.04307415773662231,0.00021052396577456,0.08023903521833890,0.50000000000000000,1.80734899999999987,0.26566000000000001,0.22158299999999986,0.31852099999999983,0.28386100000000014,55.57201616205622940,0.00000000001397578,
3,0.73442228347129301,3480.81769452744811133,0.05973295435081297,0.00029194345515135,0.11048832719202553,0.50000000000000000,2.77076199999999995,0.28712300000000002,0.27716700000000016,0.34189699999999990,0.33357199999999976,56.51642008182984256,0.00000000003491208,
4,3.16733980649523872,7703.85718806926615798,0.09390911094985245,0.00045897864284220,0.17135820761668741,1.00000000000000000,3.57915399999999995,0.29738199999999998,0.26350700000000016,0.36119499999999993,0.17691699999999999,53.44344544717809242,0.00000000009731911,
5,1.40189942776043353,8115.66605375604740402,0.09705418653580769,0.00047435012820158,0.17660064355022370,0.50000000000000000,4.54416499999999957,0.27984900000000001,0.26817399999999969,0.33435500000000040,0.35609599999999997,20.95489531463718436,0.00000000004997956,
6,2.71689288142525776,8877.62457518891642394,0.10309345538685588,0.00050386691728601,0.18676428637063816,1.00000000000000000,5.39117099999999994,0.30385099999999998,0.29961500000000019,0.36289600000000011,0.17820999999999998,14.22748331483930784,0.00000000003512467,
7,1.27566520890138513,8910.43787593629349431,0.10342562283577213,0.00050549037813404,0.18730761306726343,0.50000000000000000,6.38322999999999929,0.28856300000000001,0.28440799999999999,0.34494199999999964,0.35660600000000020,2.30630032855254008,0.00000000000502664,
8,0.38349988588721384,8960.59084998427351820,0.10392051540211522,0.00050790915429064,0.18811596150765872,1.00000000000000000,7.21376999999999935,0.30918699999999999,0.27441199999999988,0.36375400000000013,0.18634599999999946,1.75486161884263470,0.00000000000282346,
9,0.04650463477413691,8973.22859078728106397,0.10405334259877529,0.00050855834419180,0.18833268768101874,1.00000000000000000,8.18697399999999931,0.34936800000000001,0.33673399999999987,0.41508500000000037,0.21506700000000034,0.65475501387685753,0.00000000000059990,
10,0.00045865022334368,8974.21334374119032873,0.10406583700416353,0.00050861941031382,0.18835233551747205,1.00000000000000000,9.20279700000000034,0.38091100000000000,0.37960499999999975,0.44341700000000017,0.18552500000000016,0.05688636471638910,0.00000000000004502,
11,0.00000004246637708,8974.21769549632881535,0.10406589317349943,0.00050861968484017,0.18835242161773649,1.00000000000000000,10.08798700000000004,0.31855499999999998,0.31525399999999948,0.37608200000000025,0.18745499999999993,0.00032983827720557,0.00000000000000020,
12,0.00000002123318765,8974.21769573948040488,0.10406589317661764,0.00050861968485541,0.18835242162255803,0.50000000000000000,11.10334799999999866,0.30878400000000000,0.30471900000000041,0.37383499999999970,0.33103099999999941,0.00000003402743658,0.00000000000000000,
13,0.00000000000000799,8974.21769598269747803,0.10406589317973677,0.00050861968487065,0.18835242162737920,1.00000000000000000,11.93027599999999921,0.28754600000000002,0.27937600000000096,0.34724999999999895,0.19369999999999976,0.00000001701355332,0.00000000000000000,
