num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,25.02137671832056043,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,25.15232362662485599,1454.74795275255155502,0.10859925712448430,0.00018629456667001,0.07331116528644049,0.50000000000000000,1.04114499999999999,0.20392099999999999,0.25812199999999996,0.25229799999999997,0.42662200000000006,107.87948656728215724,0.00000000000328075,
2,15.81142213813861730,3261.73301360500317969,0.16482359327299845,0.00028274355367449,0.11032316742233607,0.50000000000000000,1.97682099999999994,0.21240300000000001,0.24287999999999998,0.26317999999999997,0.42294500000000013,66.38483764802541032,0.00000000002444880,
3,24.54392825830529290,7277.95322352279617917,0.25205152013071486,0.00043237707111978,0.16651885586849000,1.00000000000000000,2.86270699999999989,0.23479700000000001,0.28104999999999980,0.29722300000000024,0.30073499999999997,51.75081679657480294,0.00000000002558381,
4,8.32053261871968708,7811.44292053799108544,0.26203422633110951,0.00044950171796395,0.17266174862275974,0.50000000000000000,4.16656799999999983,0.23800099999999999,0.41252600000000017,0.29660699999999984,0.58827200000000035,38.23709498294471132,0.00000000010971027,
5,7.78416825257185607,8330.81489295006758766,0.27296886487193961,0.00046825933935654,0.17965507012556048,0.50000000000000000,5.40914099999999998,0.21568799999999999,0.38542100000000001,0.26977600000000024,0.58063399999999987,25.84048839324657720,0.00000000009006401,
6,3.14160550129165372,8699.81676561218955612,0.27982209721733403,0.00048001558874423,0.18398607626798899,0.50000000000000000,6.71761300000000006,0.22325100000000000,0.40985600000000044,0.28099400000000063,0.61068799999999968,15.83396743093320680,0.00000000005969013,
7,0.83238192091254426,9155.08143342940093135,0.28849555073713928,0.00049489430253831,0.18952016317119755,1.00000000000000000,7.76583199999999962,0.21003300000000000,0.44205499999999986,0.26677399999999984,0.33270999999999962,8.78275369680849849,0.00000000003517170,
8,0.08832124720658641,9164.16830762703830260,0.28877275161198795,0.00049536982160011,0.18970283909031713,1.00000000000000000,8.89381399999999900,0.28446900000000003,0.43274100000000093,0.34318199999999877,0.34555600000000020,0.96997799396843343,0.00000000000135398,
9,0.04415194352321272,9164.21030468853678030,0.28877541216016578,0.00049537438558778,0.18970507469056189,0.50000000000000000,10.32756700000000016,0.26185900000000001,0.49328500000000020,0.31762800000000091,0.61618999999999957,0.05863056291971243,0.00000000000002127,
