num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,2.82751305212258686,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,4.30572195511630262,796.60643577477981125,0.07050695538665548,0.00014672145236046,0.05151700145533808,0.50000000000000000,1.11677599999999999,0.24007999999999999,0.31029000000000001,0.29779399999999995,0.38845299999999994,79.83014146422540591,0.00000000013769497,
2,5.55959513547020379,1862.61537133713545700,0.11166907126235248,0.00023237775946367,0.07949418588601435,0.50000000000000000,2.06647899999999973,0.25223699999999999,0.28595599999999988,0.31638500000000014,0.34033599999999997,48.51357390237146205,0.00000000009428910,
3,3.75556651027220312,3595.01510868562127143,0.16266633817348250,0.00033850052460907,0.11303023823715314,1.00000000000000000,2.83939299999999983,0.22712800000000000,0.29219699999999982,0.28588199999999997,0.18796100000000004,27.79298166296596406,0.00000000005301781,
4,0.76445913718073744,3734.35618294186861021,0.16746404796980879,0.00034848431905120,0.11553790703677405,1.00000000000000000,3.64315499999999970,0.23205700000000001,0.30111599999999994,0.28921500000000000,0.20667599999999986,6.42671012440946043,0.00000000000800233,
5,0.23515299008680834,3788.86600425791539237,0.16876399107410664,0.00035118943571952,0.11661385847168446,1.00000000000000000,4.43138200000000015,0.23335500000000001,0.29133300000000029,0.29455900000000002,0.19547699999999946,3.28095979593020637,0.00000000000470783,
6,0.00731986622407454,3800.96035901282948544,0.16903287978228071,0.00035174897969033,0.11683777894961762,1.00000000000000000,5.30925199999999986,0.27388499999999999,0.31651300000000049,0.34130799999999972,0.21325899999999987,0.74774112355623712,0.00000000000114446,
7,0.00000886028882707,3801.11862168814195684,0.16903636971809674,0.00035175624207244,0.11684093876058549,1.00000000000000000,6.19580399999999987,0.24786200000000000,0.33992600000000017,0.33451100000000000,0.20480199999999993,0.01526763547512939,0.00000000000001803,
8,0.00000000000650147,3801.11853573093003433,0.16903636712784864,0.00035175623668226,0.11684093673485126,1.00000000000000000,7.11281399999999930,0.25817200000000001,0.34020000000000028,0.32424400000000020,0.24167700000000014,0.00001518033651985,0.00000000000000001,
9,0.00000000000324984,3801.11853573090502323,0.16903636712784759,0.00035175623668226,0.11684093673485074,0.50000000000000000,8.21003299999999925,0.26588200000000001,0.35477700000000034,0.32995300000000061,0.40518799999999988,0.00000000001610300,0.00000000000000000,
10,0.00000000000162448,3801.11853573092503211,0.16903636712784809,0.00035175623668226,0.11684093673485092,0.50000000000000000,9.22386000000000017,0.25356899999999999,0.31665100000000024,0.31706900000000005,0.37265599999999921,0.00000000000777284,0.00000000000000000,
11,0.00000000000081268,3801.11853573087137192,0.16903636712784698,0.00035175623668226,0.11684093673484990,0.50000000000000000,10.21557599999999866,0.24802199999999999,0.31666400000000117,0.31205800000000039,0.35580299999999987,0.00000000000641824,0.00000000000000000,
