num_iter,max_error,l2_energy,rmse,rrmse,rmsre,step_size,time,solve_time,constraint_time,direction_time,line_search_time,direction_norm,direction_residual,
0,1.61535501469206721,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,
1,1.07907822716691459,1134.13172242299219761,0.21100253864442536,0.00016146189528330,0.06169129083108783,0.50000000000000000,1.15934199999999987,0.23228099999999999,0.29376500000000000,0.29537999999999998,0.46577799999999991,95.25257885949304182,0.00000000008868241,
2,0.86734959188918914,2503.43332389271654392,0.31936032550162236,0.00024437868740849,0.09267316602388595,0.50000000000000000,2.51929099999999995,0.28307500000000002,0.44550000000000001,0.38341599999999998,0.52057299999999995,52.68054127096680617,0.00000000009457606,
3,0.96444386143186023,4722.16702521735714981,0.45420590515539999,0.00034756428413803,0.13042521789707220,1.00000000000000000,4.10888899999999957,0.34164400000000000,0.58800800000000031,0.48322999999999983,0.50723699999999949,30.77428687720621170,0.00000000008386508,
4,0.15320254694861646,4868.00552756315482839,0.46332698484129314,0.00035454385330614,0.13262737924116780,1.00000000000000000,5.36386499999999966,0.28276099999999998,0.56948299999999996,0.38818899999999967,0.29092999999999947,4.56194648297838690,0.00000000001782271,
5,0.01262767095711759,4892.23273965905991645,0.46490322833318859,0.00035575001538961,0.13306436171028690,1.00000000000000000,6.61602899999999927,0.28333500000000000,0.51685899999999929,0.41400400000000026,0.31125600000000020,0.71503538558153501,0.00000000000297444,
6,0.00002493796362835,4892.46667422162590810,0.46492241510452448,0.00035576469735734,0.13306937465897559,1.00000000000000000,7.68466499999999986,0.26591500000000001,0.44019500000000011,0.36663899999999927,0.25509800000000027,0.02061601785907580,0.00000000000001595,
7,0.00000000007718803,4892.46679062247494585,0.46492241982385080,0.00035576470096863,0.13306937652006615,1.00000000000000000,8.86052499999999910,0.29946600000000001,0.51450000000000085,0.40442799999999934,0.25018100000000132,0.00003236157251214,0.00000000000000001,
8,0.00000000003859491,4892.46679062273960881,0.46492241982385279,0.00035576470096863,0.13306937652006845,0.50000000000000000,10.18599700000000041,0.28493900000000000,0.44867200000000018,0.39487999999999879,0.47550700000000035,0.00000000010686583,0.00000000000000000,
9,0.00000000001929656,4892.46679062290240836,0.46492241982385518,0.00035576470096864,0.13306937652007042,0.50000000000000000,11.53219399999999872,0.29589199999999999,0.42313200000000073,0.39684100000000022,0.51960999999999835,0.00000000005369896,0.00000000000000000,
10,0.00000000000000533,4892.46679062305884145,0.46492241982385846,0.00035576470096864,0.13306937652007203,1.00000000000000000,12.75153199999999920,0.35220000000000001,0.48989300000000036,0.45817800000000020,0.26437400000000011,0.00000000002739981,0.00000000000000000,
